StationID,BenSampID,Collection Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Agnetina,Allocapnia,Amphinemura,Anchytarsus,Ancylidae,Ancyronyx variegatus,Antocha,Argia,Asellidae,Atherix,Baetidae,Baetis,Baetisca,Bezzia,Boyeria,Brachycentrus,Caenis,Cambaridae,Capniidae,Ceratopsyche,Cheumatopsyche,Chimarra,Chironomidae,Cinygmula,Corbicula,Corydalus,Crangonyctidae,Dicranota,Diplectrona,Dolophilodes,Drunella,Dubiraphia,Eccoptura xanthenes,Ectopria,Elmidae,Epeorus,Ephemerella,Ephemerellidae,Ephemeroptera,Eurylophella,Glossosoma,Gomphidae,Haploperla,Helichus,Hemerodromia,Heptageniidae,Heterocloeon,Hexatoma,Hydracarina,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Isonychia,Isoperla,Lepidostoma,Leptophlebiidae,Leucrocuta,Leuctra,Leuctridae,Lumbriculidae,Maccaffertium,Macronychus glabratus,Microcylloepus,Naididae,Neophylax,Nigronia,Oecetis,Oligochaeta,Optioservus,Oulimnius,Paragnetina,Paraleptophlebia,Perlesta,Perlidae,Perlodidae,Physidae,Pisidiidae,Planorbidae,Plauditus,Plecoptera,Pleuroceridae,Polycentropus,Probezzia,Promoresia,Prosimulium,Psephenus,Pteronarcys,Rhithrogena,Rhyacophila,Serratella,Simuliidae,Simulium,Stenacron,Stenelmis,Sweltsa,Taeniopteryx,Tallaperla,Teloganopsis deficiens,Tipula,Trichoptera,Tricladida
6CSFH099.18,SFH9376,10/18/2016,2016-10-18T15:00:00Z,1,7,,,,,,,,,,,,1,1,3,,,,,,1,4,15,10,11,1,,,,,,,5,,,,,,6,1,1,,,,,,,,,,1,,2,,,,15,,,13,4,,,,30,,,,,,,,22,2,4,26,,,,,,,,,1,,,,,8,,6,2,,,4,7,5,,,,,,,
2BXRK001.64,XRK9127,10/18/2016,2016-10-18T10:00:00Z,1,,1,,,1,,6,,,,,,,1,,,,,,,,,,11,,38,,,,,5,10,1,,,,,1,,10,,,2,,1,,1,,,,2,,3,,,,,,,,,,,,10,2,,,,,,,13,17,,,,12,6,,,,,1,,,2,1,,3,,,,,,9,,2,,,7,,9,,
9-SDR000.02,SDR9011,10/18/2016,2016-10-18T10:45:00Z,1,,,9,,,,,,,,,,,,,,,,,,,7,4,,,13,,,,,,46,16,,,,3,2,6,,1,,,,4,,1,,3,,,,,,,,,,,4,13,5,,,1,,,1,,,,,,9,,8,,,,,,,,,,3,,,,,2,,4,,,1,2,,9,,2,,,,
3-ROB009.93,ROB8917,10/18/2016,2016-10-18T10:08:00Z,1,,,,11,,,,,,,,,,,4,,,,1,,,,,47,10,8,,5,2,,,,,,3,,,,,,,,,,,,,,,,,2,28,,,,2,,2,,,,,,13,,18,,,,,,9,1,,,,,,,,,,,,,,8,,,1,,,,,8,,8,,3,,10,1,,
4ASOT002.90,SOT9428,10/19/2016,2016-10-19T10:15:00Z,1,11,,2,,,,,,,,,,,2,,1,,,,,,8,,29,,8,,,,,1,,7,,,,,,5,2,1,,1,1,,,,,7,,2,,4,,2,,,,,6,8,,,,15,,,1,,,,,15,7,4,2,,4,2,,,,,,,,,,2,10,2,,5,,,7,,,2,4,,,1,1,
4APGG063.32,PGG9414,10/19/2016,2016-10-19T11:50:00Z,1,,,2,,,,,,,,,,,1,4,,,,,,2,,,39,2,9,,1,,,,,,,2,,,1,,,1,,,,,,,1,3,,,,6,,4,,19,,,,,,,2,41,1,,,,,,1,35,3,,,,,1,,,,,,1,,,5,,,,,,2,,5,,,,1,,,,,
1AJAC000.74,JAC8900,10/19/2016,2016-10-19T10:00:00Z,1,,,,,,,,,,2,,,,,,,,,,3,,,,9,78,16,,,,,,,,,,,,1,,,,,,,,,,1,,,,,8,,2,,,,,,,,,,7,1,,,,,,,10,,,,,,,,,,,,,,,,,12,,,,,,,,31,,1,,,1,,12
1AXOB000.17,XOB8908,10/19/2016,2016-10-19T14:45:00Z,1,,,,,,,,,,,5,,,,,,,,,7,,,,7,9,64,,2,1,,,,,,1,2,,,,,,,,,,,4,,1,,,,1,,,,,,,,,,,,2,,,,,,,,3,,,,,,,1,,,,,,,,,,35,,,,,,,1,41,,,,,2,,5
1AGOO044.36,GOO9378,10/24/2016,2016-10-24T13:10:00Z,1,8,,,,,,,2,,,1,,,,,,,,,,,,,25,7,2,,1,2,,,,,,3,,,,,,,,,,,,1,,,,,,7,,,1,41,,,,,,,,44,,9,,,,1,,5,,,,,,,,,,3,,,,,2,,1,,,,,,5,,,,30,,,1,,
1BCST007.42,CST9136,10/24/2016,2016-10-24T10:15:00Z,1,,,,,,,,,,,1,1,,,,,,,,,,7,,20,17,3,,,,,,,1,,,,,,,,1,,,,,,,,,,,,11,,5,,37,,,,1,,,,16,,1,,,,,,36,,,,,,,,,,,,4,,,,,4,,,,,,,,4,,,,19,,,
1BNAK003.81,NAK9242,10/25/2016,2016-10-25T10:00:00Z,1,72,,,,27,,,,,,,,,,,,,,,,,2,,12,,8,,,1,,,,3,,,,,,2,,,,,2,,,,1,1,,,2,9,,1,,,,,,,,,,1,,,1,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,13,,,,6,,,,,
4ADAN075.22,DAN9255,10/25/2016,2016-10-25T09:45:00Z,1,,,,,,,,2,,,4,,,,2,,1,1,,1,,,,26,,81,,,,,,,,,,,,,,,,,,,,,,1,,,,1,34,,,,3,,,,,,,,21,2,,,,,1,,,,3,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,
6ADIS017.94,DIS9424,10/26/2016,2016-10-26T12:15:00Z,1,1,,,,,,,1,,1,,,3,,,,,,,,,,46,,1,2,,,,,,,2,,1,,,1,,,,,,2,,,,,4,,,1,7,,3,,57,,,,,,,,32,,1,4,,,,1,29,2,,,,,,,,,,,,,,,,6,,,,,,2,,2,,4,,,,,
3-HUE009.13,HUE8975,10/26/2016,2016-10-26T10:15:00Z,1,5,,7,,1,,,,,1,,,,,,,,,2,,,,,28,4,12,,,1,,,1,13,,,,,,,5,6,,,1,1,,1,1,4,,2,1,,17,,,8,,11,10,,,,,16,,,,,,,1,1,1,1,4,,,,,,,,,,,,,,3,,,2,,,2,,1,3,5,,,1,,1
3-KIN000.94,KIN8976,10/26/2016,2016-10-26T13:30:00Z,1,2,,5,,6,,,,,,,,,,,,,,,,1,,,,,11,,,,,,31,15,,,,4,,5,,,,1,,,,,,4,,3,,1,,,,,,,2,,,,,5,,,,,,,2,22,9,,,,,,,,,5,,,,,,,9,6,1,3,,,10,,,12,,4,,6,,3
3-POH000.48,POH8980,10/26/2016,2016-10-26T11:42:00Z,1,,,,,,,,1,,2,,,,,1,,,,,,,,,23,7,14,,1,,,,,1,,2,,,,,,,,,,,,,9,,,1,,5,,,,1,,,,,,,,4,2,10,,,,1,2,5,3,,,,,,,,,24,,,,,7,,2,,,,,,16,,43,,,,18,1,,13
1BLAR001.77,LAR9152,10/27/2016,2016-10-27T14:30:00Z,1,2,,6,,,,,,,,,,3,1,,,,,,,,1,,8,,10,,,,,,24,15,,,,,,11,3,,,,1,3,,,,,,,,5,,,,1,,1,,8,,,,7,,,,,2,,,11,4,,26,,,,,,,,,,8,6,,,,1,,24,,,3,,1,1,1,1,,3,,
6ALEV158.93,LEV9249,10/27/2016,2016-10-27T13:00:00Z,1,3,,,,,,,1,,2,,,1,,2,,,1,,,,1,48,19,,6,,,,,,,,,,,,,,,,,1,2,1,,,,3,,,,,,2,,47,,,,,,,,32,1,,1,,,,,30,,,,,,,,,,,,,1,,,,,,,,,,5,,1,,4,,,,,
1BCDR045.30,CDR9133,10/27/2016,2016-10-27T12:00:00Z,1,,,2,,,,,,,1,,,,1,6,,,,,,,,,6,1,11,,,,,,10,1,,,,,1,2,13,4,,,,,,,,,,,,11,,,,1,4,4,,2,1,,1,3,,,,,4,,,15,6,,21,,,,,,,,,,4,,,,,,,10,,,,2,,11,6,8,,,,
1BLSC003.52,LSC9154,10/27/2016,2016-10-27T11:30:00Z,1,,,,,,,15,,,1,,,,,3,,,,,,,,,,,19,,,,,,64,5,,,,3,,2,,,,,,2,,,,,,4,,10,,,,1,,,,,5,,4,10,,,,,3,,,2,2,,4,,20,,,,,,,,5,1,,,,3,,15,,,,,,6,,,,2,,
8-FOS000.84,FOS8983,10/31/2016,2016-10-31T12:15:00Z,1,,,,,1,,,1,1,,2,,,,1,,,3,,6,,,,6,20,81,,,,,,,,,2,,,,,,1,,,,,,2,1,1,,,3,,,,,,,,,,,,,2,3,,,,1,,4,,2,,,,,,1,12,10,,,,,1,,,,,,,,,,1,,,11,,,4,,7
1BBLK005.62,BLK9131,10/31/2016,2016-10-31T15:40:00Z,1,,,,,,,,,,,5,,,,1,,,,,,,,,97,1,19,,1,,,,,,,,,,,,,,,,,,,,,1,,,8,1,,11,5,1,,,,,,,3,,,4,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,4,,18,,,,,1,,2
8-RKC001.35,RKC8985,10/31/2016,2016-10-31T13:30:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,34,29,11,,,,,,,,,,1,,,,,6,,,,1,,,,5,,,,2,,,,3,,,,,,,,30,,1,,,1,,,45,8,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,5
4AWOR000.34,WOR9388,11/1/2016,2016-11-01T14:45:00Z,1,45,,,,7,,,,,,,,,2,3,,,,,,,6,,19,37,39,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,6,,3,,,,,,,,,,1,,,3,1,,,1,4,1,,,,,1,,,,,1,,,,,,1,,,,,,27,,3,,,,,2,,
6BLSR001.48,LSR9474,11/1/2016,2016-11-01T10:30:00Z,1,,,2,,,,,,,,,,3,,,,,,,,1,1,13,16,,10,,,,,,8,5,,,,,,11,7,3,,1,11,1,,,,2,,,,,,,,2,7,1,10,1,,,,14,,,,,4,,,2,2,3,5,,,,,,,,,,,,,,6,1,,3,,,,,1,,35,,4,1,,
4ATRR001.92,TRR9256,11/1/2016,2016-11-01T10:15:00Z,1,,,,,24,,,1,,,,,,,7,,,,,,,,,26,3,21,,,,,,,,,1,,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,,,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,86,,,2,,
1AXMJ000.42,XMJ8974,11/1/2016,2016-11-01T09:45:00Z,1,,,,,3,,,,,,,,,,1,,,,,,,,,29,64,30,,5,1,3,,,,,,,,,,,,,,,,,,,15,,,4,2,,,,,1,,,,,,,11,,,2,,1,,,10,9,,,,,2,,,1,,,,1,,,,,,,,,,2,,1,,9,,,3,,
2-HAT000.14,HAT9115,11/1/2016,2016-11-01T11:45:00Z,1,,,,,,,,,,3,,,,,,,,,,,,1,,134,,8,,,,,,,,,,,,,,,,,,1,1,,,1,,,,1,19,,,,14,,,,1,,,,10,,,3,,,,,3,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,11,,,
4AFAL006.61,FAL9109,11/2/2016,2016-11-02T13:25:00Z,1,1,,,,9,,,,,,,,,,1,,,,,,,,,50,8,65,,2,,,,2,,,,2,,,,1,,,,,,,,2,,,,1,2,,,,2,,,,,,,,10,,,,,,,5,,4,,,,,,,3,,,,,,,,,,,,,,,20,,1,,3,,3,,,
2-CVA002.15,CVA8997,11/2/2016,2016-11-02T11:30:00Z,1,,,8,,,3,,,,,,,,,,,,,,,1,2,,,,18,,,,,,19,16,,,1,2,,6,,19,,,,,,,,8,,2,,15,,1,,,1,,,,7,,,1,,,,,,,1,,11,,,,7,,,,,,,,,,8,,,1,,9,20,,,,,,1,1,,,,1
2-LPS000.10,LPS9415,11/2/2016,2016-11-02T14:15:00Z,1,,,2,,,,,,,,,,,2,,,,,,,1,11,,,,5,,,,,,22,1,,,,1,,2,,4,,1,,,,,,6,,2,1,1,,,,,,2,30,2,2,,,,,,,,1,,,,13,,42,,6,7,,,,,5,,1,,,,,1,,3,,,,,,2,,,,,,
4ABYR002.47,BYR9108,11/2/2016,2016-11-02T11:10:00Z,1,,,,,30,,1,1,,,,,,,,,2,,,1,,,,2,,48,,,,1,,,,,1,7,,,,4,,,1,,,,1,,,,,3,,,,,,,,3,,,,,68,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,1,4,,
8-SAR097.82,SAR8573,11/2/2016,2016-11-02T10:10:00Z,1,,,,,1,,,,,,2,,,,2,,,,,,,,,23,3,21,,,,,,,,,,1,,,,,,,2,,,,,,,,,,2,,,1,20,,,,,,,,26,,,,,,,,48,8,,,,,,,,,,,,,,,,5,,,,,,1,,5,,14,,1,,,
2-JKS023.61,JKS9493,11/2/2016,2016-11-02T14:30:00Z,1,,,,,,,,2,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,1,,,2,,,,,,,2,,,,2,,,,,,,,,,,,54,,,1,,,,1,,3,,,,,,,,,11,,,,,,,,,,,,,,10,,,,,,,,,89
8-SAR101.03,SAR8572,11/2/2016,2016-11-02T12:15:00Z,1,,,,,,,,1,,,2,1,,,,,,,,,4,,,26,28,38,,1,,,,,,,,,,,,,,,,,,,,,,,9,,13,,,,10,,,,,,,,7,,,,,,,3,,,,1,,,,,2,,,,,1,,,,2,,,,,,,15,10,,2,,,3,,
2-JKS018.68,JKS9417,11/2/2016,2016-11-02T13:00:00Z,1,,,,,,,,,,,,3,,,,,,,,,,,,27,1,44,,4,,,,,,,1,,,,1,,,,2,,,,,4,6,,,,8,,3,1,,,,,,,,,25,,5,,,,,,20,2,,,,,,,,,,,,,,1,,,,,,,,4,,9,,,,6,,,
2-SMH005.09,SMH9387,11/2/2016,2016-11-02T11:15:00Z,1,,,,,,,,,,,,,1,,,,,,,,,,,3,,14,,,,,1,27,,,,,,,24,12,,1,1,,,,,,7,,,,3,,,,,,,,2,,1,,13,,,,,,,,,9,,19,,2,7,,,,,5,,1,,,,4,3,,26,1,1,,,1,1,1,2,,,,1
6BLWS000.90,LWS9276,11/3/2016,2016-11-03T10:25:00Z,1,1,,,,,,,3,,6,,,1,,3,,,,,,,,32,39,,5,,,,,,,,,,,,2,3,,,,,7,1,,,,7,,,1,21,,9,,9,,,,,,,,10,,,1,,,,,16,,,,,,,,,,,,3,,,,,5,,,,,,2,,6,,,,,,2,2
2-JMS345.73,JMS9495,11/3/2016,2016-11-03T14:00:00Z,1,,1,,,,,,,,,2,,,,,,,,,,,,,14,3,42,,,7,,,,,,,,,1,,,18,,,,1,,,,11,,,,7,,3,,7,,,,18,,,,18,,1,,,,,,5,,,,,,,,,,3,,,,,3,,4,,,,,,1,2,1,,1,,19,,,
1BFDY000.02,FDY9151,11/3/2016,2016-11-03T10:45:00Z,1,,,,,,9,,,,,,,,,,,,,,,1,,,,,35,,,,,1,64,2,,,1,,2,,,,,3,,,,,,,,,,1,,1,,,3,,,,9,,,2,,,,,,,,1,8,,,,1,,,,,,,,2,1,,,,,,13,,,,,,8,,10,,1,,
2-JKS006.67,JKS9430,11/3/2016,2016-11-03T12:45:00Z,1,,,,,,,,,,1,,1,,1,,,,,,,,,,5,1,55,,1,,,,,,,,,,,,,2,,,,,,,,12,,,,10,,,,5,,,,,,,1,9,,4,,,,,,28,,,,,,,,,,,,,,,4,,2,,,,,,2,,11,,,,28,,,
2-JKS013.29,JKS9494,11/3/2016,2016-11-03T11:30:00Z,1,,,,,,,,,,,,1,,4,1,,,,,,,,,17,1,93,,2,1,,,,,,,,,4,,,3,,1,,,,,2,14,,,,27,,3,,2,,,,,,,,9,,1,2,,,,2,4,2,,,,,,,,,,,1,,,,,3,,,,,,2,1,12,,,,26,,,
3-JOR012.43,JOR9075,11/7/2016,2016-11-07T13:30:00Z,1,1,,13,,34,,,,,,,,,,1,,,,,,,,,,,13,,,,,,14,5,,,,2,,9,,,,,,,,,,4,,1,,1,,,,,,,10,,1,,,6,,,,,1,,1,1,21,,5,,,,,,,1,,,1,,,,4,,,2,,,,,,2,,2,,13,,
3-RPP186.59,RPP8918,11/7/2016,2016-11-07T12:10:00Z,1,10,,5,,19,,,1,,,,,,,,,,,,,,,,55,17,21,,,,,,,6,,,,,,,,,,,,,,,,,,,,10,,,,2,,,,,,,,8,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,4,,,,32,,,4,,
1AXJI000.38,XJI9074,11/7/2016,2016-11-07T10:15:00Z,1,,,7,,60,,,,,,,,,,,,,,,,,,,2,,21,,,,,8,29,37,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,11,,,,,,,2,,13,,2,,,,,,,,,,1,,,,,2,,2,,,,,,,,1,,5,,
2-CAT027.64,CAT9083,11/7/2016,2016-11-07T11:45:00Z,1,,,,,1,,,,,,,,,,1,,,,,5,1,3,,14,4,67,,1,1,,,,,,,,,1,,4,5,,1,,,,,,,,,1,7,,,,31,,,,2,,,,20,,1,,,,,,4,,,3,,,,,,,,,,,,,,2,,,,,,1,4,10,,4,,2,,,
6BHON002.08,HON9418,11/7/2016,2016-11-07T10:00:00Z,1,,,,,2,,,,,,,,,,,,,,,,,18,6,12,6,4,,,,,,,3,,,,,,,,,,7,,2,,,,3,,,,2,,4,,9,,,,,,,,35,,,,,,,,16,,,,,,,,,,,,,1,,,,1,,,,,,4,,5,,51,,,1,,
2-MSC000.60,MSC9117,11/7/2016,2016-11-07T14:30:00Z,1,,,,,3,,,,,,1,,,,,,,,,,,,,106,9,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,10,,6,,4,,,,,,,1,41,,1,4,,,,,2,2,,,,,,,2,,,,,,,,,3,,,,,,,,,,1,,2,,,
4ATKR014.16,TKR9431,11/7/2016,2016-11-07T14:15:00Z,1,,,,,12,,,,,1,,1,,,,,,,,,,,,42,18,8,,,,,,,,,,1,,,,1,17,,1,,,,,,4,,1,,1,,,,8,,,,,,,2,32,,,,,1,,,12,,,2,,,,,,,,4,5,,,1,,1,,,,,,,10,13,,4,,2,,,
4ATKR000.69,TKR9492,11/8/2016,2016-11-08T14:30:00Z,1,4,,,,49,,,,,,,,,,,,,,,,,,,2,1,116,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,6,,,,,,,,,,,,8,,2,,,,,,,
4AWLF000.09,WLF9293,11/8/2016,2016-11-08T11:30:00Z,1,4,,1,,,,,18,,1,,,,1,,,,,,,,1,,7,,59,,2,1,,,,,,2,,,,,,1,,,1,,,,,3,,,,11,,2,,27,,,,,,,,34,,,,,1,,,6,1,,,,,,,,,1,1,,1,,,,,,,,,,6,,,,1,,1,,,
4ABOE004.86,BOE9432,11/8/2016,2016-11-08T13:15:00Z,1,,,1,,8,,,,,1,,,,13,,1,,,,,1,2,,43,2,17,,,,,,1,,,,1,,,,7,2,,1,,,,,,,,2,,9,,4,,6,,,1,,,,1,36,,,,,,,1,15,1,,,,,,,,,23,3,,,,,,1,,,,,,3,,,,8,,4,,,
9-LRR012.30,LRR9477,11/8/2016,2016-11-08T12:00:00Z,1,,,,,2,,2,,,,,,,,,,,,,,,59,,35,11,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,5,,
9-STE007.29,STE9434,11/9/2016,2016-11-09T11:00:00Z,1,2,,,,,,,,,20,,,,2,,,,,,2,,13,,17,16,36,,,,,,,,,,,5,,,,1,,,,,,,1,5,,,,34,,,,1,,,,,,,,7,,7,,,,,1,15,,,,,,,,,,,,5,,,,,4,,,,,,3,,8,,18,,1,,,
9-STE002.41,STE9514,11/9/2016,2016-11-09T12:00:00Z,1,2,,7,,6,,,,,2,,,,,,,,,,1,,,,18,7,34,,,,,,,,,,,,1,,3,1,,,,,,,,3,,,,2,,1,,,,,,46,,,,9,,,,1,,,,4,,,,,,,,1,,,2,3,1,,,,1,,,1,,,1,,6,,21,,1,,1,
6BIND010.25,IND9476,11/9/2016,2016-11-09T14:00:00Z,1,,,,,,,,1,,2,,,,,,,,,,,,7,7,54,11,1,,1,,,,,,,,,,,1,,,,,,,,,,6,,,,1,,,,48,,,,,,,,42,,,,,,,,6,,2,,,,,,,,,,2,,,,,6,,,,2,,1,1,3,,,,3,,,
4ASRE033.19,SRE9517,11/10/2016,2016-11-10T12:30:00Z,1,,,,,,,,,,,,,,5,1,,,,,,,,,4,,15,,,,,,,,,,,,1,,3,1,,,,,,,,,1,,,148,,,,3,12,,,,,,,9,,,2,,,,,5,,,,,,,,,,,1,,,,1,,,,,,,,5,,,,2,,,,,2
6BLCC000.09,LCC9383,11/14/2016,2016-11-14T12:00:00Z,1,1,,,,1,,,,,2,,1,,,2,,,,,,,3,9,8,,10,,,,,,,,,,,,,,,1,1,2,,,,,,1,,,,,,22,1,86,,,,,,,,20,,,,,,,,10,,,,,,,,,,,,,,,,,6,,,,,,5,,1,,,,,1,,
4APEC002.42,PEC9258,11/14/2016,2016-11-14T13:30:00Z,1,,,,,43,,,1,1,,,,,,4,,,,,,1,,,30,,73,,,,,,,,,3,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,14,2,,,,,2,2,,,,,,,,1,1,,,,,,,,,,1,,,,,9,,1,,8,,1,,,
4ATRO001.16,TRO9110,11/14/2016,2016-11-14T10:30:00Z,1,,,,,3,,,,,,,,,,,,,,,1,,,,29,15,86,,,,,,,,,10,,,,,,,,4,,,,,2,,,,2,,8,,,3,,,,,,,,20,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,5,,7,4,,
1BCUB000.40,CUB9138,11/15/2016,2016-11-15T10:00:00Z,1,2,,2,,12,,,,,,,,,,,,,,,,,,,25,4,14,,,,,,,2,,,,,,7,7,,,1,,,,,,1,,,,2,,1,,35,,,1,,,,,25,1,,,,,,,4,6,3,,,1,,,,,,,20,,,,,8,1,,1,3,,,1,,,6,1,7,1,,
4ABNN002.17,BNN9112,11/15/2016,2016-11-15T10:50:00Z,1,,2,,,16,,1,,,,,,,,,,1,,,6,,,,7,,67,,,,1,,,,,2,1,,,,7,,,6,,2,,2,,,,,1,,,,,,,,2,,,,,46,,,,,,,1,,,,,,,,,5,,1,,,,,,,,,,,,,5,,2,,,,,1,,
4ABEE000.80,BEE9113,11/15/2016,2016-11-15T12:55:00Z,1,,,,,50,,,,,,,,,,,,,,,1,,,,1,,52,,,,,,,,,,,,,,,,,,,,,,2,,,9,2,,,,,,,,,1,,,,2,,,,,5,,1,,1,,,,,,,3,,,,,,,,,17,,,1,,,17,6,6,,15,,,,,
6BPOW179.20,POW9467,11/15/2016,2016-11-15T10:00:00Z,1,,,,,,,,,,5,2,,1,,,,,,,,,3,53,16,,9,,,,,,,,,,,,,,,,3,,,,,,,4,,,,4,,2,,60,,,,,,,,7,,,,,,,1,20,,,,,,,,,,,,,,,,,,,,,,,6,,,,2,,,,1,
4ALLC002.18,LLC9259,11/17/2016,2016-11-17T12:10:00Z,1,,,4,,3,,1,1,,1,,,,,1,,,,,,,,,58,1,26,,,,,,,,,,,1,,6,,,,,,,,,,,,3,1,,,,,,,,,1,,,,13,,,,,12,,1,11,40,,,,,,,,,,,14,,,,,2,,,,,,4,,,,3,,,,,
4ABWA002.00,BWA9261,11/17/2016,2016-11-17T14:45:00Z,1,,,,,7,,,,,2,,,,,,,,,,,,,,46,2,20,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,17,,,38,,,,,,,,30,,,,,,,1,22,2,,,,,,,,,,,2,,,,,,,,,,,6,,,,9,,7,,,
4AMEY016.00,MEY9260,11/17/2016,2016-11-17T13:40:00Z,1,,,,,96,,,,,,,,,,,,,,,,,,,39,,41,,,,,,,1,,,,,,,,,,,,,,,1,,,2,,4,,,,1,,,,,,,,16,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,,1,,1,,2,,,
9-BCK015.88,BCK9516,11/17/2016,2016-11-17T11:15:00Z,1,,,,,,,,,,1,,,,,1,,,,,,,,,37,,67,,,,,,,,,3,,,15,,5,4,,,,,,,,,,1,,9,,10,,,,,,,,,,,,,,,,,,53,6,,,,,,,,,,,,,,,,,,,,,,3,2,12,,4,,,1,,
6BIDN000.69,IDN9471,11/21/2016,2016-11-21T12:15:00Z,1,,,,1,3,,,1,,1,,9,,,,,,,,,,8,18,14,,38,,,,,,,,,,,,3,,,,1,,1,,,,,,,,1,14,,7,,7,,,1,1,,,,12,,,3,2,,,,31,,,1,,,,1,,,,,3,,,1,,1,,,,,,,2,7,,,,20,,,2
4AMIL000.14,MIL9855,3/1/2017,2017-03-01T10:13:00Z,1,,,,,,,1,,,,1,,,,7,,,,,,,,,17,1,113,,,,,,,,,,,,,,3,,,,,,,,,,9,,1,,,,,,1,,,,,,,20,,,,,,,10,1,2,,,1,,,,1,,,,,,,,7,1,,,1,,,1,2,,,,,1,,,
3-RPP142.36,RPP9705,3/6/2017,2017-03-06T10:00:00Z,1,,,,3,,,,,,,1,,,2,,,,,12,,,,,29,1,26,,8,,,,,,,,,,,,22,,,,,,,,,2,1,,,4,,,,3,1,3,,,,,,6,,3,,,,1,,3,1,,,1,2,,,,,1,,4,,,,,1,1,19,,,,,,12,,,,8,1,,
3-MTR003.51,MTR9863,3/6/2017,2017-03-06T11:30:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,36,,139,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,2,,,,,,,,8,,,,,,,,1,,,,,,,,,1,,,,,,,18,,,,,,,2,,,,,,1,,,2
1ACUB003.74,CUB9663,3/7/2017,2017-03-07T10:10:00Z,1,,2,,,,,,,,,2,,,,,,,,,9,,,,2,,108,,,,4,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,1,6,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,47,,2,,,,,,,
1ACUB008.60,CUB9664,3/7/2017,2017-03-07T11:20:00Z,1,,,,,,,,,1,,1,,,,,,,,,3,,,,2,,148,,3,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,13,,,,,,,8
1ACUB002.61,CUB9662,3/7/2017,2017-03-07T09:00:00Z,1,,,,,,,,,,,1,,,,,,,,,5,,,,,,140,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,,10,,,,,,,4
8-LOC001.10,LOC9709,3/8/2017,2017-03-08T14:15:00Z,1,,,,,,,,1,,,2,1,,,,,,,,1,,,,1,,123,,,,10,,,,,,,,,,2,,,,,1,,1,,,,,,,,,,,,,6,,,,,9,1,,,,,1,,,,,,,,,1,2,,,,,,1,,,,,,,,,,,,,,,,,,
8-SAR034.04,SAR9920,3/9/2017,2017-03-09T10:30:00Z,1,,,,,,1,,,,,,,,,3,,,,,,,,,2,5,12,,,,,,,,,,,,,,,,,,,,,,1,1,3,,1,,,,,,5,,,,,,,4,1,,,,,,,,1,,,1,,,,,,,,,,,,35,,,,,,,89,,,,,,,,,
1ATRI001.50,TRI9839,3/13/2017,2017-03-13T15:30:00Z,1,,,,,,,,,,1,,,,,,,,,,,,,,14,,112,,,,3,,,,,,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,57,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4
1AHOR005.48,HOR9666,3/13/2017,2017-03-13T15:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,1,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,,18,,,,,,,1
