JRH_Final_Ref_Cod,DataSource,StationID,UID,Coastal,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
Ref,VDEQ_BUG,4ARCC006.89,,FALSE,36.81066389,-80.30475555,"DOWNSTREAM OF RT. 678, PATRICK CO.",66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RD15,BRRO,Blue Ridge,Smith River-Rock Castle Creek,N,RD,Rock Castle Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030601,RL_4A_047073,VI,,,Yes,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,4ARCH000.72,,FALSE,36.642614,-80.233572,Upstream of Rt. 58,45,Piedmont,45e,Northern Inner Piedmont,RD06,BRRO,Blue Ridge,Upper South Mayo River-Poorhouse Creek,N,RD,Poorhouse Creek-Upper South Mayo River,301010304,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030401,RL_4A_046244,VI,,,Yes,,,1,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,4AROA216.75,4AROA216.75_2017,FALSE,37.277781,-80.108792,Upstream of Diuguids Ln. (Rt. 760),67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU09,BRRO,Blue Ridge,Roanoke River-Sawmill Hallow,N,RU,Sawmill Hallow-Roanoke River,301010103,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010301,RL_4A_065793,V,"PWS pH-6.5-9.5, ff, ",Yes,Yes,,5,5,295.5798069,315,1196,622.976501,149.4831105,881,0,68.01984406,13.59018709,8.008992786,68.01984406,79507.43,932.62,3130.21547,36.71734266,
Ref,VDEQ_BUG,4ASOT002.90,,FALSE,36.86985,-80.18422778,Above Rt. 40,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Franklin,67,30101030603,RL_4A_047949,VI,,,Yes,,,1,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,4ASRE063.69,4ASRE063.69_2012,FALSE,36.8436,-80.1617,Upstr of confluence with Shooting Creek,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_048216,V,,,Yes,,3,3,95.95035328,310,1083,549.4022142,170.0566531,773,0,67.48861694,12.97339481,7.846042575,67.48861694,37613.99,1176.31,1480.866548,46.31144233,
Ref,VDEQ_BUG,4ASRE063.69,4ASRE063.69_2014,FALSE,36.8436,-80.1617,Upstr of confluence with Shooting Creek,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_048216,V,,,Yes,,3,3,95.95035328,310,1083,549.4022142,170.0566531,773,0,67.48861694,12.97339481,7.846042575,67.48861694,37613.99,1176.31,1480.866548,46.31144233,
Ref,VDEQ_BUG,4ASRE063.69,4ASRE063.69_2016,FALSE,36.8436,-80.1617,Upstr of confluence with Shooting Creek,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_048216,V,,,Yes,,3,3,95.95035328,310,1083,549.4022142,170.0566531,773,0,67.48861694,12.97339481,7.846042575,67.48861694,37613.99,1176.31,1480.866548,46.31144233,
Ref,VDEQ_BUG,4ASRE063.69,4ASRE063.69_2018,FALSE,36.8436,-80.1617,Upstr of confluence with Shooting Creek,45,Piedmont,45e,Northern Inner Piedmont,RD17,BRRO,Blue Ridge,Smith River-Widgeon Creek,N,RD,Widgeon Creek-Smith River,301010306,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030603,RL_4A_048216,V,,,Yes,,3,3,95.95035328,310,1083,549.4022142,170.0566531,773,0,67.48861694,12.97339481,7.846042575,67.48861694,37613.99,1176.31,1480.866548,46.31144233,
Ref,VDEQ_BUG,4AXOE001.26,4AXOE001.26_2012,FALSE,36.648,-80.3812,Off Rt. 631 (Sal Hooker Rd),66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RD03,BRRO,Blue Ridge,Little Dan River,N,RD,Little Dan River,301010301,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030103,,,,,,,1,1,0.706421494,491,876,639.1958352,101.8502095,385,0.710226715,45.14641953,17.95794458,9.255979572,44.43619281,5326.04,1293.84,209.6867274,50.93861018,
Ref,VDEQ_BUG,4AXOF001.26,4AXOF001.26_2012,FALSE,36.802,-79.7009,Off Rt. 629 near TMWMA,45,Piedmont,45e,Northern Inner Piedmont,RU34,BRRO,Blue Ridge,Turkeycock Creek,N,RU,Turkeycock Creek,301010109,Roanoke River Basin,4A,Roanoke,Henry,89,30101010902,,,,,,,1,1,0.561096174,381,567,471.268565,49.6265147,186,0,24.00247002,9.29407755,3.948535928,24.00247002,3512.97,1177.31,138.3059802,46.35081243,
Ref,VDEQ_BUG,4AXSP001.93,4AXSP001.93_2011,FALSE,36.6272,-80.1882,East of Rt. 625,45,Piedmont,45e,Northern Inner Piedmont,RD08,BRRO,Blue Ridge,Spoon Creek,N,RD,Spoon Creek,301010304,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030403,,,,,,,1,1,0.789184109,358,433,392.3074163,12.68346782,75,0,22.63331795,5.689622865,2.967848044,22.63331795,2503.1,1242.05,98.54729731,48.89963271,
Ref,VDEQ_BUG,4BBIR002.57,4BBIR002.57_2011,FALSE,36.6331,-80.5466,"South of BRP, upstr of Twin Oak Rd",66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,YA03,BRRO,Blue Ridge,Headwaters Ararat River,N,YA,Headwaters Ararat River,304010108,Roanoke River Basin,4B,Yadkin,Patrick,141,30401010801,,,,,,,1,1,0.214615566,576,889,778.7099842,88.85752755,313,0.710226715,48.66804504,18.38233454,10.37776608,47.95781833,2581.32,1272.17,101.6268265,50.08546012,
Ref,VDEQ_BUG,4BELK000.96,4BELK000.96_2011,FALSE,36.64444444,-80.64722222,@ Rt 823 crossing,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,YA05,SWRO,Southwest,Lovills Creek,N,YA,Lovills Creek,304010108,Roanoke River Basin,4B,Yadkin,Carroll,35,30401010803,,,,,,,2,2,3.252623587,450,963,776.8115284,123.9107318,513,0,51.0811615,14.07146764,7.215239682,51.0811615,1171.81,1171.81,46.13427688,46.13427688,
Ref,VDEQ_BUG,5ABLC002.00,5ABLC002.00_2017,TRUE,36.783253,-76.892731,.55 Miles from Rt. 635,63,Middle Atlantic Coastal Plain,63e,Mid-Atlantic Flatwoods,CU67,TRO,Tidewater,Black Creek-Cattail Swamp,N,CU,Cattail Swamp-Black Creek,301020205,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Southampton,175,30102020502,RL_5A_261171,VII,NEW-21,,,,3,3,16.4459512,5,29,21.33478477,5.667032892,24,0,7.424377918,1.003379028,0.993892942,7.424377918,3568.57,1201.98,140.4949578,47.3220728,
Ref,VDEQ_BUG,5AFON013.87,5AFON013.87_2017,FALSE,36.564028,-77.530611,.5 mile downstream route 301,65,Southeastern Plains,65m,Rolling Coastal Plain,CM27,PRO,Piedmont,Fontaine Creek-Mill Swamp,N,CM,Mill Swamp-Fontaine Creek,301020407,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Greensville,81,30102040706,RL_5A_247256,VII,,,,,4,,164.8064703,-21,130,68.50539217,21.16268883,151,0,39.86618423,2.403268391,1.626725417,39.86618423,54611.96,1122.23,2150.078326,44.18230732,
Ref,VDEQ_BUG,5AGRV000.08,,FALSE,37.0945,-77.47488889,"GRAVELLY RUN, RT. 670 BRIDGE",65,Southeastern Plains,65m,Rolling Coastal Plain,CU27,PRO,Piedmont,Gravelly Run,N,CU,Gravelly Run,301020107,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Dinwiddie,53,30102010702,RL_5A_254161,VII,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5AGRV001.59,,FALSE,37.102569,-77.494128,Gravelly Run N of Old vaughan rd,65,Southeastern Plains,65m,Rolling Coastal Plain,CU27,PRO,Piedmont,Gravelly Run,N,CU,Gravelly Run,301020107,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Dinwiddie,53,30102010702,RL_5A_254166,VII,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5AHRA005.94,5AHRA005.94_2013,FALSE,37.13788889,-77.50030556,0.3 miles Upstream Steers Millpond,65,Southeastern Plains,65m,Rolling Coastal Plain,CU26,PRO,Piedmont,Hatcher Run,N,CU,Hatcher Run,301020107,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Dinwiddie,53,30102010701,RL_5A_254201,VII,,,,,3,3,31.10646371,40,103,73.63535839,12.50608341,63,0,19.93779564,2.422103639,1.549753561,19.93779564,9983.18,1116.88,393.0387949,43.97167729,
Ref,VDEQ_BUG,5AJNH001.73,,FALSE,37.03,-77.31472222,"JONES HOLE SWAMP, RT. 637 BRIDGE",65,Southeastern Plains,65m,Rolling Coastal Plain,CU29,PRO,Piedmont,Moores Swamp-Jones Hole Swamp,N,CU,Jones Hole Swamp-Moores Swamp,301020108,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Sussex,183,30102010801,RL_5A_253947,VII,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5AMRN000.38,,FALSE,36.76991667,-77.09525,Mill Run at Rt. 35 near Sebrell,63,Middle Atlantic Coastal Plain,63e,Mid-Atlantic Flatwoods,CU46,PRO,Piedmont,Assamoosick Swamp-Mill Run,N,CU,Mill Run-Assamoosick Swamp,301020111,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Southampton,175,30102011103,RL_5A_251677,III,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5ANTW035.62,,TRUE,36.7656,-77.1643,Approx. 400 m downstream from Rt. 653,65,Southeastern Plains,65m,Rolling Coastal Plain,CU43,TRO,Tidewater,Nottoway River-Buckhorn Swamp,N,CU,Buckhorn Swamp-Nottoway River,301020112,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Southampton,175,30102011201,RL_5A_251906,III,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5ANTW054.10,5ANTW054.10_2014,FALSE,36.94,-77.208,1.27 miles upstream Rt. 40,65,Southeastern Plains,65m,Rolling Coastal Plain,CU32,PRO,Piedmont,Nottoway River-Austin Branch,N,CU,Austin Branch-Nottoway River,301020109,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Sussex,183,30102010901,RL_5A_255919,III,,,,,5,5,1071.068685,6,199,81.74791108,39.12297157,193,0,27.95808029,2.631604229,1.900984499,27.95808029,329144.17,1147.42,12958.43889,45.17404014,
Ref,VDEQ_BUG,5ANTW066.95,5ANTW066.95_2014,FALSE,36.98819444,-77.323,"0.61 miles US Rt. 637, 50 M US Gosee SW",65,Southeastern Plains,65m,Rolling Coastal Plain,CU30,PRO,Piedmont,Nottoway River-Cabin Point Swamp,N,CU,Cabin Point Swamp-Nottoway River,301020108,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Sussex,183,30102010802,RL_5A_254050,III,,,,,5,,971.0189451,12,199,87.12530124,36.99738794,187,0,27.95808029,2.739819975,1.919873227,27.95808029,296105.53,1148.02,11657.70433,45.1976622,
Ref,VDEQ_BUG,5ANTW098.82,5ANTW098.82_2010,FALSE,36.87841667,-77.63247222,4.2 miles downstream SR609,45,Piedmont,45f,Northern Outer Piedmont,CU15,PRO,Piedmont,Nottoway River-Indian Creek,N,CU,Indian Creek-Nottoway River,301020104,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Dinwiddie,53,30102010401,,,,,,,4,4,485.4705477,40,199,112.3799237,29.9875689,159,0,27.95808029,3.335778444,2.036809236,27.95808029,147002.69,1119.02,5787.510606,44.0559293,
Ref,VDEQ_BUG,5ANTW136.52,,FALSE,37.01194444,-78.07027778,RT. 40 BRIDGE SW OF BLACKSTONE NOTTOWAY/,45,Piedmont,45f,Northern Outer Piedmont,CU04,PRO,Piedmont,Nottoway River-Falls Creek,N,CU,Falls Creek-Nottoway River,301020101,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Lunenburg,111,30102010104,RL_5A_140870,III,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,5AXED000.75,5AXED000.75_2012,TRUE,36.8219,-76.8915,3/4 mile upstream of Rt 635,63,Middle Atlantic Coastal Plain,63e,Mid-Atlantic Flatwoods,CU65,TRO,Tidewater,Seacock Swamp-Round Hill Swamp,N,CU,Round Hill Swamp-Seacock Swamp,301020204,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Southampton,175,30102020403,,,,,,,1,1,2.445238144,7,26,20.784475,4.058086671,19,0,5.836705208,0.984046355,0.979629322,5.836705208,1191.77,1191.77,46.92010408,46.92010408,
Ref,VDEQ_BUG,5AXNOTc000.04,,FALSE,36.913042,-77.219078,UNT Nottoway River,65,Southeastern Plains,65m,Rolling Coastal Plain,CU32,PRO,Piedmont,Nottoway River-Austin Branch,N,CU,Austin Branch-Nottoway River,301020109,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Sussex,183,30102010901,,,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6AABR000.71,,FALSE,37.1175,-82.18388889,"Rt 80, West of Bee",69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020403,RL_6A_014672,IV,,,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6ABAR000.08,,FALSE,37.10111111,-82.67916667,In Canepatch Campground off Rt. 671,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004381,IV,PWS,Yes,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6AFOX001.69,6AFOX001.69_2004,FALSE,37.15916667,-82.16611111,Rt. 619 off Rt. 605 off 80 near Cannady,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,
Ref,VDEQ_BUG,6AFOX001.69,6AFOX001.69_2011,FALSE,37.15916667,-82.16611111,Rt. 619 off Rt. 605 off 80 near Cannady,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,1,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,
Ref,VDEQ_BUG,6AFOX001.69,6AFOX001.69_2013,FALSE,37.15916667,-82.16611111,Rt. 619 off Rt. 605 off 80 near Cannady,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,1,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,
Ref,VDEQ_BUG,6AFOX001.69,6AFOX001.69_2015,FALSE,37.15916667,-82.16611111,Rt. 619 off Rt. 605 off 80 near Cannady,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,
Ref,VDEQ_BUG,6AFOX001.69,6AFOX001.69_2017,FALSE,37.15916667,-82.16611111,Rt. 619 off Rt. 605 off 80 near Cannady,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,
Ref,VDEQ_BUG,6AHAT000.12,,FALSE,37.05381111,-82.32558056,Rt. 604,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS23,SWRO,Southwest,McClure Creek-Roaring Fork,N,BS,Roaring Fork-McClure Creek,507020203,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020302,RL_6A_013220,IV,,,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6ALLF001.69,,FALSE,37.12522778,-82.27343889,Off Rt. 679,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS20,SWRO,Southwest,Lick Creek-Left Fork,N,BS,Left Fork-Lick Creek,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020405,RL_6A_014641,IV,,,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6APLL000.17,,FALSE,37.10638889,-82.67111111,Off Rt. 671,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004368,IV,PWS,Yes,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BBUC000.24,,FALSE,36.93083333,-82.535,Off Burns Creek Road at Tacoma,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,RL_6B_011292,V,,,Yes,,,3,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BCOC001.19,,FALSE,36.82194444,-82.41166667,W of Barb Hollow,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC22,SWRO,Southwest,Clinch River-Sinking Creek,N,TC,Sinking Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050601,RL_6B_007353,V,,,Yes,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BCOV007.56,,FALSE,36.791639,-82.69545,Along Rt. 722,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC25,SWRO,Southwest,Cove Creek,N,TC,Cove Creek,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050604,RL_6B_003412,V,,,Yes,,,3,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BCRC000.20,,FALSE,36.93888889,-82.59416667,South of Ramsey,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Norton,720,60102050501,RL_6B_011294,IV,,,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BCRC002.17,,FALSE,36.92333333,-82.59222222,"South of Ramsey, unpaved road",69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050501,RL_6B_011350,V,,,Yes,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BLSR001.48,,FALSE,36.861419,-82.447089,Off NF- 805 off Rt. 72,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_007319,V,ESW-29,,Yes,Yes,,4,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BLSR004.22,,FALSE,36.86888889,-82.46527778,Off F.R. 701,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,,,,,,,,3,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BPAT000.13,,FALSE,36.68833333,-82.86916667,"Rt 603, E of Powers Ford",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC31,SWRO,Southwest,Upper North Fork Clinch River,N,TC,Upper North Fork Clinch River,601020508,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050801,RL_6B_002753,IV,,,,,,,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BPLC000.49,,FALSE,36.67916667,-82.5725,"SE of Cox Mill, Rt 619",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC30,SWRO,Southwest,Copper Creek-Obeys Creek,N,TC,Obeys Creek-Copper Creek,601020507,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050703,RL_6B_004715,IV,,,,,,4,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BSNY005.68,,FALSE,36.82666667,-82.60861111,Off Rt. 657,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC24,SWRO,Southwest,Stony Creek-Straight Fork,N,TC,Straight Fork-Stony Creek,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050603,RL_6B_006690,V,,,Yes,,,4,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6BTRA000.50,,FALSE,36.72023889,-83.19365278,Off Rt. 656 off Rt. 659,67,Ridge and Valley,67h,Southern Sandstone Ridges,TP12,SWRO,Southwest,Hardy Creek,N,TP,Hardy Creek,601020603,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060303,RL_6B_000491,IV,,,,,,2,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6CBER004.10,,FALSE,36.91111111,-81.40111111,Off Rt. 694,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,TH09,SWRO,Southwest,Bear Creek,N,TH,Bear Creek,601010203,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Smyth,173,60101020302,RL_6C_030535,IV,,,,,,3,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6CBLC002.90,6CBLC002.90_2015,FALSE,36.6781,-81.5785,Off Rt. 603,66,Blue Ridge,66c,New River Plateau,TH04,SWRO,Southwest,Whitetop Laurel Creek-Big Laurel Creek,N,TH,Big Laurel Creek-Whitetop Laurel Creek,601010202,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Smyth,173,60101020201,RL_6C_027087,VI,,,Yes,,2,2,5.724275967,979,1743,1237.086645,156.1609789,764,0,59.69552231,14.77390875,6.802501821,59.69552231,3003.41,1373.08,118.244552,54.05829691,
Ref,VDEQ_BUG,6CBRY000.78,,FALSE,36.802339,-82.029247,Bryson Cove upstream of Rt. 689,67,Ridge and Valley,67h,Southern Sandstone Ridges,TH34,SWRO,Southwest,Brumley Creek,N,TH,Brumley Creek,601010102,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101010206,RL_6C_016828,VI,,,Yes,,,1,,,,,,,,,,,,,,,,
Ref,VDEQ_BUG,6CCMR004.65,6CCMR004.65_2018,FALSE,36.721575,-81.477539,Rt. 650 off Rt. 16 S,66,Blue Ridge,66e,Southern Sedimentary Ridges,TH01,SWRO,Southwest,South Fork Holston River-Dickey Creek,N,TH,Dickey Creek-South Fork Holston River,601010201,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Smyth,173,60101020101,RL_6C_027882,VI,,,Yes,,1,1,1.949019959,885,1297,1073.488207,78.57556662,412,0.355126977,41.72073746,15.41990994,7.993828067,41.36561048,1320.95,1320.95,52.0059336,52.0059336,
Ref,VDEQ_BUG,6CCOV002.54,6CCOV002.54_2012,FALSE,36.6525,-82.36305556,Southwest of Baker Cemetery,67,Ridge and Valley,67g,Southern Shale Valleys,TH40,SWRO,Southwest,Cove Creek,N,TH,Cove Creek,601010103,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Scott,169,60101010306,,,,,,,3,5,17.98575271,417,782,559.6031026,68.19189347,365,0,54.7586441,15.27235603,7.544170133,54.7586441,6727.16,1101.96,264.8489619,43.3842754,
Ref,VDEQ_BUG,6CFEA001.39,6CFEA001.39_2017,FALSE,36.654908,-81.722903,Feathercamp Branch u/s of Rt. 58,66,Blue Ridge,66e,Southern Sedimentary Ridges,TH04,SWRO,Southwest,Whitetop Laurel Creek-Big Laurel Creek,N,TH,Big Laurel Creek-Whitetop Laurel Creek,601010202,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020201,RL_6C_019268,VI,,,Yes,,1,1,0.455391476,874,1155,1017.057891,56.92831025,281,1.463926196,37.83412933,20.21456708,7.021547842,36.37020314,2438.03,1144.62,95.9854849,45.06380386,
Ref,VDEQ_BUG,6CGAS000.45,6CGAS000.45_2014,FALSE,36.742,-82.1576,Rt. 625 off Rt. 700,67,Ridge and Valley,67g,Southern Shale Valleys,TH36,SWRO,Southwest,Smith Creek,N,TH,Smith Creek,601010103,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101010302,RL_6C_010537,IV,,,,,2,4,6.641913527,439,788,615.7114138,65.64776292,349,0,43.21937943,14.07101918,7.099696913,43.21937943,2256.11,1122.25,88.82327631,44.18309473,
